id,armed,armed_factor,age,gender,race,white,black,hispanic,asian,native,other,city,state,signs_of_mental_illness,mental_illness,threat_level,attack,flee,flee_factor,body_camera,bodycam
247,gun,1,57,M,White,1,0,0,0,0,0,San Jose,CA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
313,gun,1,38,M,White,1,0,0,0,0,0,Fond du Lac,WI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
239,unknown,1,23,M,Black,0,1,0,0,0,0,Smyrna,GA,FALSE,0,other,0,Car,1,TRUE,1
240,gun,1,27,M,Black,0,1,0,0,0,0,Johnsonville,SC,FALSE,0,attack,1,Foot,1,FALSE,0
241,gun,1,28,M,Hispanic,0,0,1,0,0,0,South Los Angeles,CA,FALSE,0,attack,1,Foot,1,FALSE,0
242,gun,1,63,M,White,1,0,0,0,0,0,Glendale,AZ,TRUE,1,other,0,Not fleeing,0,FALSE,0
246,gun,1,53,F,White,1,0,0,0,0,0,Gardner,KS,FALSE,0,attack,1,Not fleeing,0,FALSE,0
250,knife,1,35,M,Hispanic,0,0,1,0,0,0,Wilmington,CA,TRUE,1,other,0,Not fleeing,0,FALSE,0
245,knife,1,26,F,Black,0,1,0,0,0,0,Oxnard,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
251,gun,1,42,M,White,1,0,0,0,0,0,Fort Ashby,WV,FALSE,0,attack,1,Car,1,FALSE,0
254,gun,1,41,M,Black,0,1,0,0,0,0,Boston,MA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
256,gun,1,56,M,White,1,0,0,0,0,0,Encinitas,CA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
257,knife,1,39,M,Black,0,1,0,0,0,0,Fort Pierce,FL,FALSE,0,other,0,Not fleeing,0,FALSE,0
258,toy weapon,1,23,M,Hispanic,0,0,1,0,0,0,Bakersfield,CA,FALSE,0,attack,1,Car,1,FALSE,0
316,gun,1,40,M,White,1,0,0,0,0,0,Webster,MA,FALSE,0,attack,1,Foot,1,FALSE,0
252,gun,1,29,M,Black,0,1,0,0,0,0,Elizabethtown,KY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
264,unknown,1,26,M,White,1,0,0,0,0,0,Jasper,OH,FALSE,0,attack,1,Car,1,FALSE,0
262,gun,1,49,M,White,1,0,0,0,0,0,Eugene,OR,TRUE,1,attack,1,Not fleeing,0,FALSE,0
259,gun,1,36,M,White,1,0,0,0,0,0,Carollwood,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
261,toy weapon,1,21,M,Hispanic,0,0,1,0,0,0,Baytown,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
263,unknown,1,27,F,Black,0,1,0,0,0,0,Fort Meade,MD,FALSE,0,other,0,Car,1,FALSE,0
267,gun,1,37,M,Black,0,1,0,0,0,0,Hawthorne,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
533,knife,1,36,M,White,1,0,0,0,0,0,Hamilton,NJ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
286,gun,1,32,M,Black,0,1,0,0,0,0,Rock Island,IL,FALSE,0,attack,1,Foot,1,FALSE,0
291,unarmed,0,44,M,Black,0,1,0,0,0,0,Tulsa,OK,FALSE,0,other,0,Not fleeing,0,FALSE,0
303,gun,1,27,M,White,1,0,0,0,0,0,Pineville,LA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
288,gun,1,63,M,White,1,0,0,0,0,0,Metropolis,IL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
299,knife,1,38,M,White,1,0,0,0,0,0,Winchester,VA,FALSE,0,other,0,Not fleeing,0,TRUE,1
296,gun,1,17,M,Black,0,1,0,0,0,0,Zion,IL,FALSE,0,attack,1,Foot,1,FALSE,0
300,gun,1,31,M,Black,0,1,0,0,0,0,Orange,CA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
302,gun,1,34,M,White,1,0,0,0,0,0,Edgewood,NM,TRUE,1,attack,1,Car,1,FALSE,0
297,unarmed,0,50,M,Black,0,1,0,0,0,0,North Charleston,SC,FALSE,0,other,0,Foot,1,FALSE,0
301,knife,1,51,M,White,1,0,0,0,0,0,Phoenix,AZ,TRUE,1,other,0,Not fleeing,0,FALSE,0
304,gun,1,56,M,White,1,0,0,0,0,0,Tehachapi,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
298,gun,1,23,M,White,1,0,0,0,0,0,Indianapolis,IN,TRUE,1,attack,1,Not fleeing,0,FALSE,0
318,gun,1,25,M,Black,0,1,0,0,0,0,Harvey,LA,FALSE,0,attack,1,Foot,1,FALSE,0
322,gun,1,31,M,White,1,0,0,0,0,0,Jefferson County,ID,FALSE,0,attack,1,Car,1,FALSE,0
319,gun,1,32,M,White,1,0,0,0,0,0,Pottawatomie County,OK,FALSE,0,attack,1,Car,1,FALSE,0
329,gun,1,60,M,White,1,0,0,0,0,0,San Antonio,TX,FALSE,0,attack,1,Car,1,FALSE,0
330,unknown,1,42,M,Black,0,1,0,0,0,0,Valdosta,GA,FALSE,0,attack,1,Car,1,FALSE,0
331,gun,1,39,M,Hispanic,0,0,1,0,0,0,Los Angeles,CA,FALSE,0,attack,1,Foot,1,FALSE,0
359,knife,1,28,M,Asian,0,0,0,1,0,0,Sunnyvale,CA,TRUE,1,other,0,Not fleeing,0,FALSE,0
332,sword,1,22,M,White,1,0,0,0,0,0,Navarre,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
333,gun,1,29,M,Black,0,1,0,0,0,0,Monon,IN,FALSE,0,attack,1,Car,1,FALSE,0
340,gun,1,31,M,White,1,0,0,0,0,0,Straban Township,PA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
343,gun,1,28,M,White,1,0,0,0,0,0,Boiling Springs,SC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
335,knife,1,21,M,Hispanic,0,0,1,0,0,0,Corning,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
377,gun,1,38,M,White,1,0,0,0,0,0,Topeka,KS,FALSE,0,attack,1,Car,1,FALSE,0
358,gun,1,66,M,White,1,0,0,0,0,0,Sand Springs,OK,TRUE,1,attack,1,Not fleeing,0,TRUE,1
355,gun,1,36,M,Black,0,1,0,0,0,0,Indianapolis,IN,FALSE,0,attack,1,Foot,1,TRUE,1
357,machete,1,83,M,White,1,0,0,0,0,0,Oklahoma City,OK,TRUE,1,other,0,Not fleeing,0,FALSE,0
362,gun,1,32,M,White,1,0,0,0,0,0,Salemburg,NC,TRUE,1,attack,1,Car,1,FALSE,0
356,gun,1,27,M,Hispanic,0,0,1,0,0,0,Alton,IL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
363,unknown,1,26,M,Black,0,1,0,0,0,0,DeSoto,TX,FALSE,0,undetermined,0,Foot,1,FALSE,0
364,machete,1,31,M,White,1,0,0,0,0,0,Jonesboro,AR,TRUE,1,attack,1,Not fleeing,0,FALSE,0
365,gun,1,22,M,Black,0,1,0,0,0,0,Miami,FL,FALSE,0,undetermined,0,Foot,1,FALSE,0
366,knife,1,41,M,Black,0,1,0,0,0,0,Spartanburg,SC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
367,unarmed,0,41,M,Black,0,1,0,0,0,0,Houston,TX,FALSE,0,other,0,Car,1,FALSE,0
368,toy weapon,1,51,M,White,1,0,0,0,0,0,Columbia,MO,FALSE,0,attack,1,Car,1,TRUE,1
369,gun,1,72,M,White,1,0,0,0,0,0,Ca??on City,CO,TRUE,1,attack,1,Not fleeing,0,FALSE,0
374,toy weapon,1,52,M,Hispanic,0,0,1,0,0,0,Montclair,CA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
373,knife,1,47,M,Hispanic,0,0,1,0,0,0,Shafter,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
380,gun,1,18,M,Black,0,1,0,0,0,0,Chicago,IL,FALSE,0,attack,1,Foot,1,FALSE,0
381,gun,1,29,M,Hispanic,0,0,1,0,0,0,Hemet,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
382,knife,1,23,M,Black,0,1,0,0,0,0,Jennings,MO,TRUE,1,other,0,Not fleeing,0,TRUE,1
376,gun,1,43,M,Hispanic,0,0,1,0,0,0,Phoenix,AZ,TRUE,1,attack,1,Not fleeing,0,FALSE,0
379,gun,1,45,M,White,1,0,0,0,0,0,Panama City,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
378,gun,1,40,M,White,1,0,0,0,0,0,Wilmore,KY,TRUE,1,attack,1,Not fleeing,0,FALSE,0
383,knife,1,44,M,White,1,0,0,0,0,0,Sidney,NE,FALSE,0,attack,1,Not fleeing,0,FALSE,0
399,gun,1,25,M,Hispanic,0,0,1,0,0,0,Mission,TX,FALSE,0,other,0,Not fleeing,0,FALSE,0
393,unarmed,0,37,M,Native,0,0,0,0,1,0,Lakewood,WA,TRUE,1,other,0,Foot,1,FALSE,0
398,knife,1,59,M,White,1,0,0,0,0,0,Irmo,SC,TRUE,1,other,0,Not fleeing,0,FALSE,0
495,knife,1,35,M,Hispanic,0,0,1,0,0,0,Los Angeles,CA,TRUE,1,other,0,Not fleeing,0,FALSE,0
537,unknown,1,35,M,Black,0,1,0,0,0,0,Trenton,NJ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
391,unarmed,0,18,M,Black,0,1,0,0,0,0,Portsmouth,VA,FALSE,0,undetermined,0,Not fleeing,0,FALSE,0
394,knife,1,51,M,Hispanic,0,0,1,0,0,0,Bisbee,AZ,FALSE,0,other,0,Not fleeing,0,FALSE,0
395,gun,1,30,M,White,1,0,0,0,0,0,Queens,NY,TRUE,1,attack,1,Foot,1,FALSE,0
396,gun,1,31,M,Black,0,1,0,0,0,0,Fort Worth,TX,FALSE,0,attack,1,Foot,1,FALSE,0
397,gun,1,39,M,Asian,0,0,0,1,0,0,Eldorado Springs,CO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
392,gun,1,26,M,White,1,0,0,0,0,0,Sylmar,CA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
400,gun,1,51,M,White,1,0,0,0,0,0,Rufe,OK,FALSE,0,attack,1,Not fleeing,0,FALSE,0
409,unarmed,0,19,M,Hispanic,0,0,1,0,0,0,Long Beach,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
401,unknown,1,46,F,White,1,0,0,0,0,0,Windsor,CA,FALSE,0,attack,1,Car,1,FALSE,0
402,gun,1,49,M,White,1,0,0,0,0,0,Eugene,OR,FALSE,0,attack,1,Not fleeing,0,FALSE,0
403,gun,1,63,M,White,1,0,0,0,0,0,Miami,OK,FALSE,0,attack,1,Car,1,FALSE,0
412,gun,1,20,M,Black,0,1,0,0,0,0,Trinidad,CO,FALSE,0,attack,1,Foot,1,TRUE,1
408,machete,1,25,M,White,1,0,0,0,0,0,Victoria,TX,TRUE,1,other,0,Not fleeing,0,TRUE,1
411,unarmed,0,24,M,Black,0,1,0,0,0,0,New York,NY,TRUE,1,attack,1,Foot,1,FALSE,0
414,knife,1,58,M,White,1,0,0,0,0,0,Clermont,FL,TRUE,1,other,0,Not fleeing,0,FALSE,0
404,unarmed,0,29,M,White,1,0,0,0,0,0,Bunch,OK,FALSE,0,attack,1,Not fleeing,0,FALSE,0
406,gun,1,76,M,White,1,0,0,0,0,0,Kings County,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
407,gun,1,45,M,White,1,0,0,0,0,0,Fountain Valley,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
405,hammer,1,20,M,Black,0,1,0,0,0,0,Detroit,MI,FALSE,0,other,0,Not fleeing,0,FALSE,0
413,gun,1,58,M,White,1,0,0,0,0,0,Mansfield,OH,FALSE,0,attack,1,Not fleeing,0,FALSE,0
417,gun,1,21,M,Black,0,1,0,0,0,0,New Orleans,LA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
420,gun,1,27,M,White,1,0,0,0,0,0,Marion,IL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
415,knife,1,26,M,White,1,0,0,0,0,0,Chickasha,OK,FALSE,0,other,0,Foot,1,FALSE,0
416,gun,1,33,M,Hispanic,0,0,1,0,0,0,Mesa,AZ,TRUE,1,attack,1,Not fleeing,0,FALSE,0
419,gun,1,27,M,Hispanic,0,0,1,0,0,0,Elk Grove,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
421,gun,1,25,F,Black,0,1,0,0,0,0,Atlanta,GA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
422,gun,1,53,M,Black,0,1,0,0,0,0,Emporia,VA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
423,gun,1,53,M,White,1,0,0,0,0,0,Nashville,TN,TRUE,1,attack,1,Not fleeing,0,FALSE,0
418,unarmed,0,42,M,Other,0,0,0,0,0,1,San Diego,CA,TRUE,1,other,0,Not fleeing,0,TRUE,1
424,metal object,1,22,M,Hispanic,0,0,1,0,0,0,El Paso,TX,FALSE,0,other,0,Not fleeing,0,FALSE,0
425,gun,1,52,M,White,1,0,0,0,0,0,Smyrna,DE,FALSE,0,attack,1,Not fleeing,0,TRUE,1
426,gun,1,36,M,White,1,0,0,0,0,0,Roosevelt,UT,TRUE,1,attack,1,Not fleeing,0,TRUE,1
427,gun,1,30,M,Black,0,1,0,0,0,0,Garland,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
428,gun,1,34,M,Other,0,0,0,0,0,1,Garland,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
445,gun,1,44,M,Hispanic,0,0,1,0,0,0,Albuquerque,NM,FALSE,0,attack,1,Not fleeing,0,FALSE,0
447,gun,1,53,M,White,1,0,0,0,0,0,Chavies,KY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
431,toy weapon,1,36,M,White,1,0,0,0,0,0,Kennewick,WA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
429,unarmed,0,29,M,Black,0,1,0,0,0,0,Venice,CA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
430,knife,1,32,M,Asian,0,0,0,1,0,0,South El Monte,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
434,gun,1,46,M,White,1,0,0,0,0,0,Pulaski,VA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
432,gun,1,18,M,White,1,0,0,0,0,0,Wake Forest,NC,FALSE,0,attack,1,Car,1,FALSE,0
435,knife,1,38,M,White,1,0,0,0,0,0,Beacon,NY,FALSE,0,other,0,Car,1,FALSE,0
436,unknown,1,21,M,Black,0,1,0,0,0,0,Cerritos,CA,FALSE,0,attack,1,Car,1,FALSE,0
439,sword,1,35,M,White,1,0,0,0,0,0,Kearny,AZ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
443,gun,1,58,M,White,1,0,0,0,0,0,Constantia,NY,TRUE,1,attack,1,Not fleeing,0,FALSE,0
451,gun,1,48,M,Black,0,1,0,0,0,0,Harvey,LA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
454,unknown,1,31,M,Black,0,1,0,0,0,0,Fridley,MN,FALSE,0,attack,1,Car,1,FALSE,0
453,gun,1,47,M,White,1,0,0,0,0,0,Tacoma,WA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
455,unknown,1,34,M,Black,0,1,0,0,0,0,Landover,MD,FALSE,0,other,0,Car,1,FALSE,0
437,unknown,1,30,M,Black,0,1,0,0,0,0,Fort Worth,TX,FALSE,0,attack,1,Car,1,FALSE,0
444,knife,1,28,M,White,1,0,0,0,0,0,St. Augustine,FL,TRUE,1,other,0,Not fleeing,0,FALSE,0
441,gun,1,28,M,Black,0,1,0,0,0,0,Jacksonville,FL,FALSE,0,other,0,Foot,1,FALSE,0
450,unknown,1,40,M,White,1,0,0,0,0,0,Rancho Santa Margarita,CA,TRUE,1,other,0,Not fleeing,0,FALSE,0
449,gun,1,46,M,Other,0,0,0,0,0,1,Honolulu,HI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
456,gun,1,37,M,White,1,0,0,0,0,0,Portage,MI,TRUE,1,attack,1,Car,1,FALSE,0
470,gun,1,53,M,White,1,0,0,0,0,0,St. Augustine,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
460,gun,1,41,M,White,1,0,0,0,0,0,Rockford,IL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
462,toy weapon,1,42,M,White,1,0,0,0,0,0,Sacramento,CA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
463,gun,1,45,M,Black,0,1,0,0,0,0,Harvey,IL,FALSE,0,attack,1,Foot,1,FALSE,0
458,gun,1,34,M,White,1,0,0,0,0,0,San Diego,CA,TRUE,1,attack,1,Foot,1,TRUE,1
459,gun,1,18,M,White,1,0,0,0,0,0,St. Petersburg,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
461,sword,1,27,M,White,1,0,0,0,0,0,Ruidoso,NM,FALSE,0,other,0,Not fleeing,0,FALSE,0
457,unarmed,0,54,M,Hispanic,0,0,1,0,0,0,Arlington,VA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
464,gun,1,35,M,White,1,0,0,0,0,0,Cabot,AR,FALSE,0,attack,1,Not fleeing,0,FALSE,0
465,gun,1,17,M,White,1,0,0,0,0,0,Grand Junction,CO,FALSE,0,attack,1,Other,1,FALSE,0
466,gun,1,29,M,Black,0,1,0,0,0,0,Lancaster,PA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
468,gun,1,38,M,Black,0,1,0,0,0,0,Owensboro,KY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
489,gun,1,26,M,Black,0,1,0,0,0,0,Omaha,NE,FALSE,0,attack,1,Not fleeing,0,FALSE,0
467,knife,1,52,M,White,1,0,0,0,0,0,Green,OH,FALSE,0,other,0,Not fleeing,0,FALSE,0
486,knife,1,39,F,White,1,0,0,0,0,0,Gillette,WY,FALSE,0,other,0,Car,1,FALSE,0
469,gun,1,22,M,Hispanic,0,0,1,0,0,0,El Paso,TX,TRUE,1,undetermined,0,Not fleeing,0,FALSE,0
483,knife,1,29,M,Black,0,1,0,0,0,0,Ft. Lauderdale,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
484,knife,1,43,M,White,1,0,0,0,0,0,North Charleston,SC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
485,knife,1,24,M,Hispanic,0,0,1,0,0,0,Hackensack,NJ,TRUE,1,other,0,Not fleeing,0,FALSE,0
487,gun,1,32,M,Black,0,1,0,0,0,0,Charleston,SC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
472,toy weapon,1,40,M,White,1,0,0,0,0,0,Somerset,PA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
473,gun,1,47,M,White,1,0,0,0,0,0,Sedalia,MO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
474,gun,1,40,M,White,1,0,0,0,0,0,Eagar,AZ,FALSE,0,attack,1,Car,1,FALSE,0
529,gun,1,25,M,Black,0,1,0,0,0,0,Detroit,MI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
475,gun,1,31,F,White,1,0,0,0,0,0,Austin,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
476,knife,1,36,M,Black,0,1,0,0,0,0,Huntsville,AL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
477,gun,1,51,M,Black,0,1,0,0,0,0,Queens,NY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
479,unknown,1,24,M,White,1,0,0,0,0,0,Bossier City,LA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
530,gun,1,62,M,White,1,0,0,0,0,0,Snohomish,WA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
480,knife,1,39,M,White,1,0,0,0,0,0,Ideal Beach,NJ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
481,toy weapon,1,24,M,White,1,0,0,0,0,0,Edmond,OK,TRUE,1,attack,1,Not fleeing,0,FALSE,0
482,knife,1,57,M,White,1,0,0,0,0,0,Rockville,GA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
491,unarmed,0,20,M,Other,0,0,0,0,0,1,Long Beach,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
492,screwdriver,1,33,M,White,1,0,0,0,0,0,Alpine,CA,TRUE,1,other,0,Not fleeing,0,FALSE,0
488,gun,1,60,M,White,1,0,0,0,0,0,Lancaster,SC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
490,gun,1,32,M,Black,0,1,0,0,0,0,Northglenn,CO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
493,gun,1,40,M,Black,0,1,0,0,0,0,Carrollton,GA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
494,lawn mower blade,1,18,M,White,1,0,0,0,0,0,Trenton,MI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
497,knife,1,36,M,Black,0,1,0,0,0,0,Lyndhurst,NJ,FALSE,0,other,0,Not fleeing,0,FALSE,0
498,gun,1,35,M,White,1,0,0,0,0,0,Okmulgee County,OK,FALSE,0,attack,1,Not fleeing,0,FALSE,0
499,gun,1,55,M,White,1,0,0,0,0,0,Wilderville,OR,FALSE,0,attack,1,Not fleeing,0,FALSE,0
500,unarmed,0,19,M,White,1,0,0,0,0,0,Cottonwood,AZ,FALSE,0,attack,1,Foot,1,FALSE,0
501,toy weapon,1,39,M,Hispanic,0,0,1,0,0,0,Nashville,TN,FALSE,0,attack,1,Not fleeing,0,FALSE,0
504,toy weapon,1,47,M,White,1,0,0,0,0,0,Palestine,TX,FALSE,0,attack,1,Not fleeing,0,TRUE,1
505,gun,1,23,M,White,1,0,0,0,0,0,Greece,NY,TRUE,1,attack,1,Other,1,FALSE,0
507,knife,1,26,M,Black,0,1,0,0,0,0,Roslindale,MA,FALSE,0,other,0,Not fleeing,0,FALSE,0
508,knife,1,26,M,White,1,0,0,0,0,0,Azle,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
509,gun,1,18,M,Hispanic,0,0,1,0,0,0,Ellis County,TX,TRUE,1,attack,1,Car,1,FALSE,0
510,knife,1,33,M,Hispanic,0,0,1,0,0,0,Fuqua,TX,FALSE,0,other,0,Car,1,FALSE,0
511,gun,1,56,M,White,1,0,0,0,0,0,Byram,NJ,TRUE,1,attack,1,Not fleeing,0,FALSE,0
512,gun,1,46,M,Hispanic,0,0,1,0,0,0,Delano,CA,FALSE,0,attack,1,Car,1,FALSE,0
513,unarmed,0,36,M,Hispanic,0,0,1,0,0,0,Los Lunas,NM,FALSE,0,attack,1,Not fleeing,0,FALSE,0
520,gun,1,50,M,Hispanic,0,0,1,0,0,0,Santa Maria,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
521,unknown,1,45,F,White,1,0,0,0,0,0,Morgantown,WV,FALSE,0,other,0,Car,1,FALSE,0
516,gun,1,53,M,White,1,0,0,0,0,0,North Port,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
518,gun,1,45,M,Hispanic,0,0,1,0,0,0,Watsonsville,CA,FALSE,0,attack,1,Foot,1,FALSE,0
519,box cutter,1,42,M,White,1,0,0,0,0,0,Midland,TX,TRUE,1,other,0,Not fleeing,0,FALSE,0
522,gun,1,27,M,Hispanic,0,0,1,0,0,0,Strasburg,CO,FALSE,0,attack,1,Car,1,FALSE,0
515,gun,1,30,M,Black,0,1,0,0,0,0,Oakland,CA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
514,gun,1,36,M,White,1,0,0,0,0,0,Melbourne,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
517,gun,1,58,M,White,1,0,0,0,0,0,Woodland,WA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
524,knife,1,30,M,Hispanic,0,0,1,0,0,0,Anaheim,CA,TRUE,1,other,0,Not fleeing,0,TRUE,1
526,gun,1,69,M,White,1,0,0,0,0,0,Sun City,AZ,TRUE,1,attack,1,Not fleeing,0,FALSE,0
525,unarmed,0,30,M,White,1,0,0,0,0,0,Findlay,OH,FALSE,0,attack,1,Not fleeing,0,FALSE,0
535,gun,1,45,M,White,1,0,0,0,0,0,Tomball,TX,FALSE,0,attack,1,Car,1,FALSE,0
538,gun,1,22,M,Black,0,1,0,0,0,0,Cincinnati,OH,FALSE,0,attack,1,Not fleeing,0,FALSE,0
539,unarmed,0,28,M,White,1,0,0,0,0,0,Des Moines,IA,FALSE,0,other,0,Car,1,FALSE,0
540,gun,1,19,M,Black,0,1,0,0,0,0,Bronx,NY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
541,gun,1,40,M,Black,0,1,0,0,0,0,Pompano Beach,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
543,unknown,1,46,M,Black,0,1,0,0,0,0,Miami,FL,FALSE,0,other,0,Not fleeing,0,FALSE,0
544,gun,1,28,M,Hispanic,0,0,1,0,0,0,Bexar County,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
545,knife,1,22,M,Hispanic,0,0,1,0,0,0,Hackensack,NJ,TRUE,1,other,0,Not fleeing,0,FALSE,0
553,toy weapon,1,17,F,White,1,0,0,0,0,0,Kokomo,IN,TRUE,1,attack,1,Not fleeing,0,FALSE,0
546,gun,1,46,M,White,1,0,0,0,0,0,Fort Wayne,IN,FALSE,0,attack,1,Not fleeing,0,FALSE,0
548,flagpole,1,35,M,Black,0,1,0,0,0,0,Louisville,KY,FALSE,0,other,0,Not fleeing,0,FALSE,0
549,guns and explosives,1,35,M,White,1,0,0,0,0,0,Hutchins,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
547,unknown,1,28,M,Hispanic,0,0,1,0,0,0,Stockton,CA,FALSE,0,attack,1,Car,1,FALSE,0
551,gun,1,15,M,White,1,0,0,0,0,0,Cocoa,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
550,unarmed,0,22,M,Black,0,1,0,0,0,0,South Lake Tahoe,CA,FALSE,0,other,0,Foot,1,FALSE,0
559,gun,1,28,M,Hispanic,0,0,1,0,0,0,Visalia,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
563,gun,1,31,M,Native,0,0,0,0,1,0,Wood Lake,ND,FALSE,0,attack,1,Not fleeing,0,FALSE,0
557,gun,1,40,F,White,1,0,0,0,0,0,Clanton,AL,FALSE,0,attack,1,Car,1,FALSE,0
561,gun,1,48,M,White,1,0,0,0,0,0,Hobbs,NM,TRUE,1,attack,1,Not fleeing,0,FALSE,0
564,knife,1,58,M,White,1,0,0,0,0,0,Coney Island,NY,FALSE,0,attack,1,Foot,1,FALSE,0
558,knife,1,44,M,Hispanic,0,0,1,0,0,0,Boston,MA,TRUE,1,other,0,Foot,1,FALSE,0
560,gun,1,21,M,Black,0,1,0,0,0,0,Cincinnati,OH,TRUE,1,attack,1,Not fleeing,0,FALSE,0
565,gun,1,50,M,Hispanic,0,0,1,0,0,0,Greeley,CO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
582,gun,1,23,M,Black,0,1,0,0,0,0,Chicago,IL,FALSE,0,attack,1,Foot,1,FALSE,0
555,unarmed,0,24,M,Hispanic,0,0,1,0,0,0,Azusa,CA,TRUE,1,other,0,Not fleeing,0,FALSE,0
556,cordless drill,1,49,M,White,1,0,0,0,0,0,Houston,TX,TRUE,1,other,0,Not fleeing,0,FALSE,0
566,gun,1,60,M,White,1,0,0,0,0,0,Ronda,NC,FALSE,0,attack,1,Foot,1,FALSE,0
570,gun,1,35,M,Hispanic,0,0,1,0,0,0,Citrus Heights,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
573,gun,1,29,M,White,1,0,0,0,0,0,Augusta,GA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
576,gun,1,20,M,Black,0,1,0,0,0,0,Pittsburgh,PA,FALSE,0,attack,1,Car,1,FALSE,0
572,unarmed,0,34,M,White,1,0,0,0,0,0,Indianapolis,IN,FALSE,0,other,0,Car,1,FALSE,0
